Title,Rating,M.R.P(₹),Price(₹),Discount,URL
"FRONTECH GT730-4GD3 Graphics Card with 4 GB DDR3 64 BIts PCI Express RAM, Quality Gaming Graphics Card, Single Cooling Fan, 3 Years Warranty (GRP-0002, Black)",3.8 out of 5 stars,"6,000","2,919",51 %,https://www.amazon.in/FRONTECH-GT730-4GD3-Graphics-Warranty-GRP-0002/dp/B0C8N4JXVC/ref=sr_1_20?dib=eyJ2IjoiMSJ9.-M8p49EJS1WBuXddXI3yuXhNoJIW8NwEGU7OgJ3uuFe5vykrjT-Q1oKGeeV16XuzfQJE68yp9dz1TPyS0zKdaEu0V-NBKX6f89wyLiwybYMe0aJhtQNAmAGTRlT1ECdK_RQJPvV4AiQdVwoISaOJZy0hrOnHwzkiXXWRR1KBTOcV47U-mYRcOtB5bUMJGqumgSZYGHvxshJW_rh9LwKnqqBIlK58InG-WhbDX6Pjc5U.IZ2V3MVNwvftqGTwtwUGVxMmetjch8msXBkN6s6JwoU&dib_tag=se&keywords=GPU&qid=1763012158&sr=8-20
"Galax GeForce RTX 5070 EX Gamer 1-Click OC 12GB GDDR7 GPU Overclockable Graphics Card | DLSS 4, Ray Tracing, PCIe 5.0 | 192-bit, 28Gbps, 8K UHD | HDMI 2.1b & DP 2.1b | Triple Fan ARGB | VR Ready Black",No Rating Available,"1,10,000","69,879",36 %,https://www.amazon.in/Galax-GeForce-1-Click-Overclockable-Graphics/dp/B0F79NCKP7/ref=sr_1_21?dib=eyJ2IjoiMSJ9.-M8p49EJS1WBuXddXI3yuXhNoJIW8NwEGU7OgJ3uuFe5vykrjT-Q1oKGeeV16XuzfQJE68yp9dz1TPyS0zKdaEu0V-NBKX6f89wyLiwybYMe0aJhtQNAmAGTRlT1ECdK_RQJPvV4AiQdVwoISaOJZy0hrOnHwzkiXXWRR1KBTOcV47U-mYRcOtB5bUMJGqumgSZYGHvxshJW_rh9LwKnqqBIlK58InG-WhbDX6Pjc5U.IZ2V3MVNwvftqGTwtwUGVxMmetjch8msXBkN6s6JwoU&dib_tag=se&keywords=GPU&qid=1763012158&sr=8-21
"ASUS Dual Radeon Rx 7600 V2 Oc Edition 8Gb Gddr6 Graphics Card (Pcie 4.0, 8Gb Gddr6, Hdmi 2.1, Displayport 1.4A, 2.5-Slot Design, Axial-Tech Fans, Gpu Tweak Iii) - Pci_E_X16",4.6 out of 5 stars,"66,750","25,000",63 %,https://www.amazon.in/ASUS-RadeonTM-Graphics-DisplayPort-Axial-tech/dp/B0C7JP2SQ2/ref=sr_1_22?dib=eyJ2IjoiMSJ9.-M8p49EJS1WBuXddXI3yuXhNoJIW8NwEGU7OgJ3uuFe5vykrjT-Q1oKGeeV16XuzfQJE68yp9dz1TPyS0zKdaEu0V-NBKX6f89wyLiwybYMe0aJhtQNAmAGTRlT1ECdK_RQJPvV4AiQdVwoISaOJZy0hrOnHwzkiXXWRR1KBTOcV47U-mYRcOtB5bUMJGqumgSZYGHvxshJW_rh9LwKnqqBIlK58InG-WhbDX6Pjc5U.IZ2V3MVNwvftqGTwtwUGVxMmetjch8msXBkN6s6JwoU&dib_tag=se&keywords=GPU&qid=1763012158&sr=8-22
"ASUS Dual AMD Radeon RX 6500 XT V2 OC Edition 4GB GDDR6 Gaming Graphics Card (AMD RDNA 2, PCIe 4.0, 4GB GDDR6 Memory, HDMI 2.1, DisplayPort 1.4a, Axial-tech Fan Design, 0dB Technology)",3.5 out of 5 stars,"38,000","13,999",63 %,https://www.amazon.in/ASUS-Graphics-DisplayPort-Axial-tech-Technology/dp/B09QK9PQ14/ref=sr_1_23?dib=eyJ2IjoiMSJ9.-M8p49EJS1WBuXddXI3yuXhNoJIW8NwEGU7OgJ3uuFe5vykrjT-Q1oKGeeV16XuzfQJE68yp9dz1TPyS0zKdaEu0V-NBKX6f89wyLiwybYMe0aJhtQNAmAGTRlT1ECdK_RQJPvV4AiQdVwoISaOJZy0hrOnHwzkiXXWRR1KBTOcV47U-mYRcOtB5bUMJGqumgSZYGHvxshJW_rh9LwKnqqBIlK58InG-WhbDX6Pjc5U.IZ2V3MVNwvftqGTwtwUGVxMmetjch8msXBkN6s6JwoU&dib_tag=se&keywords=GPU&qid=1763012158&sr=8-23
ZOTAC Gaming Geforce RTX 5060 Ti Twin Edge Graphics Card - Black | 16 GB | DLSS 4 | GDDR7 | 128 Bit | Icestorm 2.0 Advanced Cooling | Dual Fan | SFF Ready | ZT-B50620E-10M,4.6 out of 5 stars,"71,225","49,739",30 %,https://www.amazon.in/ZOTAC-Gaming-Geforce-5060-Graphics/dp/B0F55FWKR9/ref=sr_1_24?dib=eyJ2IjoiMSJ9.-M8p49EJS1WBuXddXI3yuXhNoJIW8NwEGU7OgJ3uuFe5vykrjT-Q1oKGeeV16XuzfQJE68yp9dz1TPyS0zKdaEu0V-NBKX6f89wyLiwybYMe0aJhtQNAmAGTRlT1ECdK_RQJPvV4AiQdVwoISaOJZy0hrOnHwzkiXXWRR1KBTOcV47U-mYRcOtB5bUMJGqumgSZYGHvxshJW_rh9LwKnqqBIlK58InG-WhbDX6Pjc5U.IZ2V3MVNwvftqGTwtwUGVxMmetjch8msXBkN6s6JwoU&dib_tag=se&keywords=GPU&qid=1763012158&sr=8-24
"MSI GeForce RTX 5070 12G Ventus 2X OC Graphic Card - NVIDIA GeForce RTX 5070 GPU, 12GB GDDR7 192-bit Memory, 28 Gbps, PCI Express Gen 5 Interface, Upto 2542 MHz, TORX Fan 5.0",4.5 out of 5 stars,"1,16,999","67,750",42 %,https://www.amazon.in/MSI-GeForce-5070-Ventus-Graphic/dp/B0DX7JJ87N/ref=sr_1_25?dib=eyJ2IjoiMSJ9.-M8p49EJS1WBuXddXI3yuXhNoJIW8NwEGU7OgJ3uuFe5vykrjT-Q1oKGeeV16XuzfQJE68yp9dz1TPyS0zKdaEu0V-NBKX6f89wyLiwybYMe0aJhtQNAmAGTRlT1ECdK_RQJPvV4AiQdVwoISaOJZy0hrOnHwzkiXXWRR1KBTOcV47U-mYRcOtB5bUMJGqumgSZYGHvxshJW_rh9LwKnqqBIlK58InG-WhbDX6Pjc5U.IZ2V3MVNwvftqGTwtwUGVxMmetjch8msXBkN6s6JwoU&dib_tag=se&keywords=GPU&qid=1763012158&sr=8-25
GIGABYTE Geforce RTX 3050 Windforce pci_e Oc 6G 6Gb Gddr6 Graphics Card Gv-N3050Wf2Oc-6Gd,4.6 out of 5 stars,"59,500","17,399",71 %,https://www.amazon.in/GIGABYTE-Geforce-Windforce-Graphics-Gv-N3050Wf2Oc-6Gd/dp/B0D4XZXLL7/ref=sr_1_26?dib=eyJ2IjoiMSJ9.-M8p49EJS1WBuXddXI3yuXhNoJIW8NwEGU7OgJ3uuFe5vykrjT-Q1oKGeeV16XuzfQJE68yp9dz1TPyS0zKdaEu0V-NBKX6f89wyLiwybYMe0aJhtQNAmAGTRlT1ECdK_RQJPvV4AiQdVwoISaOJZy0hrOnHwzkiXXWRR1KBTOcV47U-mYRcOtB5bUMJGqumgSZYGHvxshJW_rh9LwKnqqBIlK58InG-WhbDX6Pjc5U.IZ2V3MVNwvftqGTwtwUGVxMmetjch8msXBkN6s6JwoU&dib_tag=se&keywords=GPU&qid=1763012158&sr=8-26
GIGABYTE GeForce RTX 3050 WINDFORCE OC 6G NVIDIA 6 GB pci_e_x16 GDDR6,4.4 out of 5 stars,"59,500","17,355",71 %,https://www.amazon.in/GIGABYTE-GeForce-WINDFORCE-NVIDIA-GDDR6/dp/B0D5J5XS36/ref=sr_1_27?dib=eyJ2IjoiMSJ9.-M8p49EJS1WBuXddXI3yuXhNoJIW8NwEGU7OgJ3uuFe5vykrjT-Q1oKGeeV16XuzfQJE68yp9dz1TPyS0zKdaEu0V-NBKX6f89wyLiwybYMe0aJhtQNAmAGTRlT1ECdK_RQJPvV4AiQdVwoISaOJZy0hrOnHwzkiXXWRR1KBTOcV47U-mYRcOtB5bUMJGqumgSZYGHvxshJW_rh9LwKnqqBIlK58InG-WhbDX6Pjc5U.IZ2V3MVNwvftqGTwtwUGVxMmetjch8msXBkN6s6JwoU&dib_tag=se&keywords=GPU&qid=1763012158&sr=8-27
"MSI GeForce RTX 5060 8G Ventus 2X OC White Graphic Card - NVIDIA GeForce RTX 5060 GPU, 8GB GDDR7 128-bit Memory, 28 Gbps, PCI Express Gen 5 x16 Interface, Upto 2527 MHz, TORX Fan 5.0",4.8 out of 5 stars,"61,999","37,339",40 %,https://www.amazon.in/MSI-GeForce-Ventus-White-Graphic/dp/B0972D2R41/ref=sr_1_28?dib=eyJ2IjoiMSJ9.-M8p49EJS1WBuXddXI3yuXhNoJIW8NwEGU7OgJ3uuFe5vykrjT-Q1oKGeeV16XuzfQJE68yp9dz1TPyS0zKdaEu0V-NBKX6f89wyLiwybYMe0aJhtQNAmAGTRlT1ECdK_RQJPvV4AiQdVwoISaOJZy0hrOnHwzkiXXWRR1KBTOcV47U-mYRcOtB5bUMJGqumgSZYGHvxshJW_rh9LwKnqqBIlK58InG-WhbDX6Pjc5U.IZ2V3MVNwvftqGTwtwUGVxMmetjch8msXBkN6s6JwoU&dib_tag=se&keywords=GPU&qid=1763012158&sr=8-28
MSI GeForce RTX 3060 Ventus 2X 12G OC GDDR6 192-bit 12 GB pci_e Express Gen 4 Gaming Graphics Card,4.7 out of 5 stars,"77,600","27,430",65 %,https://www.amazon.in/MSI-GeForce-192-bit-Express-Graphics/dp/B08WHJFYM8/ref=sr_1_29?dib=eyJ2IjoiMSJ9.-M8p49EJS1WBuXddXI3yuXhNoJIW8NwEGU7OgJ3uuFe5vykrjT-Q1oKGeeV16XuzfQJE68yp9dz1TPyS0zKdaEu0V-NBKX6f89wyLiwybYMe0aJhtQNAmAGTRlT1ECdK_RQJPvV4AiQdVwoISaOJZy0hrOnHwzkiXXWRR1KBTOcV47U-mYRcOtB5bUMJGqumgSZYGHvxshJW_rh9LwKnqqBIlK58InG-WhbDX6Pjc5U.IZ2V3MVNwvftqGTwtwUGVxMmetjch8msXBkN6s6JwoU&dib_tag=se&keywords=GPU&qid=1763012158&sr=8-29
"Enter 2GB DDR3 PCI Express (2.0) High Efficiency, Quality Gaming Graphics Card – 810MHz GPU, 48 CUDA Cores, HDMI/DVI/VGA Output, Single Fan Cooling (E-GT610)",No Rating Available,,No Price found,1 %,https://www.amazon.in/Enter-GT610-2GD3-Express-Graphics-Card/dp/B0BTZ185TZ/ref=sr_1_30?dib=eyJ2IjoiMSJ9.-M8p49EJS1WBuXddXI3yuXhNoJIW8NwEGU7OgJ3uuFe5vykrjT-Q1oKGeeV16XuzfQJE68yp9dz1TPyS0zKdaEu0V-NBKX6f89wyLiwybYMe0aJhtQNAmAGTRlT1ECdK_RQJPvV4AiQdVwoISaOJZy0hrOnHwzkiXXWRR1KBTOcV47U-mYRcOtB5bUMJGqumgSZYGHvxshJW_rh9LwKnqqBIlK58InG-WhbDX6Pjc5U.IZ2V3MVNwvftqGTwtwUGVxMmetjch8msXBkN6s6JwoU&dib_tag=se&keywords=GPU&qid=1763012158&sr=8-30
Zotac Gaming Geforce RTX 3050 6GB GDDR6 Graphics Card pci_e_x8 | 96-Bit 14 Gbps Upto 1470 Mhz GPU | 1 DP 1 HDMI PCI Express 4.0 8X Interface | 5 Years (3 + 2 Years Extended Warranty),4.2 out of 5 stars,"27,380","16,448",40 %,https://www.amazon.in/Zotac-Graphics-Interface-Extended-Warranty/dp/B0D2HSLVXC/ref=sr_1_31?dib=eyJ2IjoiMSJ9.-M8p49EJS1WBuXddXI3yuXhNoJIW8NwEGU7OgJ3uuFe5vykrjT-Q1oKGeeV16XuzfQJE68yp9dz1TPyS0zKdaEu0V-NBKX6f89wyLiwybYMe0aJhtQNAmAGTRlT1ECdK_RQJPvV4AiQdVwoISaOJZy0hrOnHwzkiXXWRR1KBTOcV47U-mYRcOtB5bUMJGqumgSZYGHvxshJW_rh9LwKnqqBIlK58InG-WhbDX6Pjc5U.IZ2V3MVNwvftqGTwtwUGVxMmetjch8msXBkN6s6JwoU&dib_tag=se&keywords=GPU&qid=1763012158&sr=8-31
PNY NVIDIA pci_e_x16 RTX 6000 gddr6 ADA,4.0 out of 5 stars,"10,95,000","6,99,999",36 %,https://www.amazon.in/PNY-NVIDIA-RTX-6000-ADA/dp/B0BNYR4VX8/ref=sr_1_32?dib=eyJ2IjoiMSJ9.-M8p49EJS1WBuXddXI3yuXhNoJIW8NwEGU7OgJ3uuFe5vykrjT-Q1oKGeeV16XuzfQJE68yp9dz1TPyS0zKdaEu0V-NBKX6f89wyLiwybYMe0aJhtQNAmAGTRlT1ECdK_RQJPvV4AiQdVwoISaOJZy0hrOnHwzkiXXWRR1KBTOcV47U-mYRcOtB5bUMJGqumgSZYGHvxshJW_rh9LwKnqqBIlK58InG-WhbDX6Pjc5U.IZ2V3MVNwvftqGTwtwUGVxMmetjch8msXBkN6s6JwoU&dib_tag=se&keywords=GPU&qid=1763012158&sr=8-32
"MSI Geforce RTX 3050 Ventus 2X 6G Oc pci_e Graphic Card - Nvidia Geforce RTX 3050 Gpu, 6Gb Gddr6 96-Bit Memory, 14 Gbps, Express 4 Interface, Up to 1492 Mhz, Dual Fan - Pcie",4.6 out of 5 stars,"32,999","17,190",48 %,https://www.amazon.in/MSI-Geforce-Ventus-pci_e-Graphic/dp/B0CSPNYB42/ref=sr_1_33?dib=eyJ2IjoiMSJ9.-M8p49EJS1WBuXddXI3yuXhNoJIW8NwEGU7OgJ3uuFe5vykrjT-Q1oKGeeV16XuzfQJE68yp9dz1TPyS0zKdaEu0V-NBKX6f89wyLiwybYMe0aJhtQNAmAGTRlT1ECdK_RQJPvV4AiQdVwoISaOJZy0hrOnHwzkiXXWRR1KBTOcV47U-mYRcOtB5bUMJGqumgSZYGHvxshJW_rh9LwKnqqBIlK58InG-WhbDX6Pjc5U.IZ2V3MVNwvftqGTwtwUGVxMmetjch8msXBkN6s6JwoU&dib_tag=se&keywords=GPU&qid=1763012158&sr=8-33
PCIe Power Splitter Adapter Cable 8 Pin Female to Dual 8 Pin Male (6+2) GPU Power Adapter Y Splitter Cable PCIe Express GPU Video Card Power Supply Cables 0.2m (Black+Yellow),4.2 out of 5 stars,600,301,50 %,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo1ODMwNTYyMTk4MDA4NTg0OjE3NjMwMTIxNjQ6c3BfYXRmX25leHQ6MzAwNjc1NTYwMzgzMjMyOjowOjo&url=%2FCABLESETC-Splitter-Adapter-Female-Express%2Fdp%2FB09Q8YFBWZ%2Fref%3Dsr_1_33_sspa%3Fdib%3DeyJ2IjoiMSJ9.oe-EZZOphbiYC8ZtheZWN6rwJRHt_3Vtom2C63LynIeq1DAIa1Pzbid0Ommubm_NrCO5QqwmV0mheAMNOlhW0wzE3erLcG1Q9MUsSYJAS4V513KblgasEd0gBimTGxg7M0m_Ki-sDa4JdVge0VlHpoTahc-0_o2Z2NysdKAI5_E7cSEINhViAZCaTaDz7t5IyxkSXhAJsQ0CHiNeR4hXyB2WwTIHL4P_45PEQLO5wB4.0iS1SyAQg4C8tAXHEIqPyx4k9PBeD9BHRPFCItVvvXc%26dib_tag%3Dse%26keywords%3DGPU%26qid%3D1763012164%26sr%3D8-33-spons%26aref%3D2kMiIGx3Vb%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1&aref=2kMiIGx3Vb&sp_cr=ZAZ
"MSI Geforce RTX 3050 Ventus 2X 6G Oc pci_e Graphic Card - Nvidia Geforce RTX 3050 Gpu, 6Gb Gddr6 96-Bit Memory, 14 Gbps, Express 4 Interface, Up to 1492 Mhz, Dual Fan - Pcie",4.6 out of 5 stars,"32,999","17,190",48 %,https://www.amazon.in/MSI-Geforce-Ventus-pci_e-Graphic/dp/B0CSPNYB42/ref=sr_1_34?dib=eyJ2IjoiMSJ9.oe-EZZOphbiYC8ZtheZWN6rwJRHt_3Vtom2C63LynIeq1DAIa1Pzbid0Ommubm_NrCO5QqwmV0mheAMNOlhW0wzE3erLcG1Q9MUsSYJAS4V513KblgasEd0gBimTGxg7M0m_Ki-sDa4JdVge0VlHpoTahc-0_o2Z2NysdKAI5_E7cSEINhViAZCaTaDz7t5IyxkSXhAJsQ0CHiNeR4hXyB2WwTIHL4P_45PEQLO5wB4.0iS1SyAQg4C8tAXHEIqPyx4k9PBeD9BHRPFCItVvvXc&dib_tag=se&keywords=GPU&qid=1763012164&sr=8-34
"Galax GeForce RTX 3060 OC Edition 12GB GDDR6 192-bit 15 Gbps| PCI 4.0 | 3 x DisplayPort 1.4a | HDMI 2.1| NVIDIA DLSS | Advanced AI & Ray Tracing Performance, XtremeTuner Plus, Dual Fan Graphics Card",4.8 out of 5 stars,"30,000","25,999",13 %,https://www.amazon.in/Galax-DisplayPort-Advanced-Performance-XtremeTuner/dp/B092CNSSV5/ref=sr_1_35?dib=eyJ2IjoiMSJ9.oe-EZZOphbiYC8ZtheZWN6rwJRHt_3Vtom2C63LynIeq1DAIa1Pzbid0Ommubm_NrCO5QqwmV0mheAMNOlhW0wzE3erLcG1Q9MUsSYJAS4V513KblgasEd0gBimTGxg7M0m_Ki-sDa4JdVge0VlHpoTahc-0_o2Z2NysdKAI5_E7cSEINhViAZCaTaDz7t5IyxkSXhAJsQ0CHiNeR4hXyB2WwTIHL4P_45PEQLO5wB4.0iS1SyAQg4C8tAXHEIqPyx4k9PBeD9BHRPFCItVvvXc&dib_tag=se&keywords=GPU&qid=1763012164&sr=8-35
"GIGABYTE Geforce RTX 4060 Eagle Oc 8G Graphics Card, 3X Windforce Fans, 8Gb 128-Bit Gddr6, Gv-N4060Eagle Oc-8Gd Video Card, pci_e_x16",4.6 out of 5 stars,,No Price found,2 %,https://www.amazon.in/GIGABYTE-Graphics-Windforce-Gv-N4060Eagle-pci_e_x16/dp/B0C8K441T1/ref=sr_1_36?dib=eyJ2IjoiMSJ9.oe-EZZOphbiYC8ZtheZWN6rwJRHt_3Vtom2C63LynIeq1DAIa1Pzbid0Ommubm_NrCO5QqwmV0mheAMNOlhW0wzE3erLcG1Q9MUsSYJAS4V513KblgasEd0gBimTGxg7M0m_Ki-sDa4JdVge0VlHpoTahc-0_o2Z2NysdKAI5_E7cSEINhViAZCaTaDz7t5IyxkSXhAJsQ0CHiNeR4hXyB2WwTIHL4P_45PEQLO5wB4.0iS1SyAQg4C8tAXHEIqPyx4k9PBeD9BHRPFCItVvvXc&dib_tag=se&keywords=GPU&qid=1763012164&sr=8-36
"PCIE 3.0 x16 22Gbps eGPU DOCK, Thunderbolt 4 cable, compatible with external GPU NVIDIA AMD Graphics Card for Windows Laptop Console featuring Thunderbolt 3/4 USB 4, Powered by PD/8PinCPU/Molex/DC5521",3.7 out of 5 stars,"21,449","17,159",20 %,https://www.amazon.in/Thunderbolt-compatible-external-Graphics-featuring/dp/B0FGJLL4L1/ref=sr_1_37?dib=eyJ2IjoiMSJ9.oe-EZZOphbiYC8ZtheZWN6rwJRHt_3Vtom2C63LynIeq1DAIa1Pzbid0Ommubm_NrCO5QqwmV0mheAMNOlhW0wzE3erLcG1Q9MUsSYJAS4V513KblgasEd0gBimTGxg7M0m_Ki-sDa4JdVge0VlHpoTahc-0_o2Z2NysdKAI5_E7cSEINhViAZCaTaDz7t5IyxkSXhAJsQ0CHiNeR4hXyB2WwTIHL4P_45PEQLO5wB4.0iS1SyAQg4C8tAXHEIqPyx4k9PBeD9BHRPFCItVvvXc&dib_tag=se&keywords=GPU&qid=1763012164&sr=8-37
ZOTAC Gaming GeForce RTX 5050 Twin Edge Graphics Card - Black | 8 GB | DLSS 4 | GDDR6 | 128 bit | Dual Fan | 2560 CUDA Cores | ZT-B50500E-10M,3.8 out of 5 stars,"41,625","26,234",37 %,https://www.amazon.in/ZOTAC-Gaming-GeForce-5050-Graphics/dp/B0FH9J8N83/ref=sr_1_38?dib=eyJ2IjoiMSJ9.oe-EZZOphbiYC8ZtheZWN6rwJRHt_3Vtom2C63LynIeq1DAIa1Pzbid0Ommubm_NrCO5QqwmV0mheAMNOlhW0wzE3erLcG1Q9MUsSYJAS4V513KblgasEd0gBimTGxg7M0m_Ki-sDa4JdVge0VlHpoTahc-0_o2Z2NysdKAI5_E7cSEINhViAZCaTaDz7t5IyxkSXhAJsQ0CHiNeR4hXyB2WwTIHL4P_45PEQLO5wB4.0iS1SyAQg4C8tAXHEIqPyx4k9PBeD9BHRPFCItVvvXc&dib_tag=se&keywords=GPU&qid=1763012164&sr=8-38
"ASUS Tuf Gaming Nvidia Geforce RTX 4070 Ti Super White Oc Edition Gaming Graphics Card (pci_e_x16, 16Gb Gddr6X, Hdmi 2.1A, Displayport 1.4A)",4.7 out of 5 stars,"2,58,522","2,54,522",2 %,https://www.amazon.in/ASUS-Geforce-Graphics-pci_e_x16-Displayport/dp/B0CSF9G5MJ/ref=sr_1_39?dib=eyJ2IjoiMSJ9.oe-EZZOphbiYC8ZtheZWN6rwJRHt_3Vtom2C63LynIeq1DAIa1Pzbid0Ommubm_NrCO5QqwmV0mheAMNOlhW0wzE3erLcG1Q9MUsSYJAS4V513KblgasEd0gBimTGxg7M0m_Ki-sDa4JdVge0VlHpoTahc-0_o2Z2NysdKAI5_E7cSEINhViAZCaTaDz7t5IyxkSXhAJsQ0CHiNeR4hXyB2WwTIHL4P_45PEQLO5wB4.0iS1SyAQg4C8tAXHEIqPyx4k9PBeD9BHRPFCItVvvXc&dib_tag=se&keywords=GPU&qid=1763012164&sr=8-39
"AMD RYZEN 5 3400G 2ND Generation with 4 Core, up to 4.2 GHZ, AM4 Socket, 6MB Cache (YD3400C5FHBOX)",4.4 out of 5 stars,"10,215","6,097",40 %,https://www.amazon.in/AMD-Ryzen-3400G-Processor-YD3400C5FHBOX/dp/B07SXNDKNM/ref=sr_1_40?dib=eyJ2IjoiMSJ9.oe-EZZOphbiYC8ZtheZWN6rwJRHt_3Vtom2C63LynIeq1DAIa1Pzbid0Ommubm_NrCO5QqwmV0mheAMNOlhW0wzE3erLcG1Q9MUsSYJAS4V513KblgasEd0gBimTGxg7M0m_Ki-sDa4JdVge0VlHpoTahc-0_o2Z2NysdKAI5_E7cSEINhViAZCaTaDz7t5IyxkSXhAJsQ0CHiNeR4hXyB2WwTIHL4P_45PEQLO5wB4.0iS1SyAQg4C8tAXHEIqPyx4k9PBeD9BHRPFCItVvvXc&dib_tag=se&keywords=GPU&qid=1763012164&sr=8-40
"ASRock Radeon RX 7700 XT 12GB GDDR6 Graphics Card – Phantom Gaming Edition, AMD RDNA 3, PCI Express 4.0, Triple Fan Cooling, 4K & 1440p Gaming Support, Ray Tracing, HDMI/DisplayPort, VR Ready GPU",4.0 out of 5 stars,"50,000","43,039",14 %,https://www.amazon.in/ASRock-RX7700XT-Graphics-PG-12GO/dp/B0CHK39HDX/ref=sr_1_41?dib=eyJ2IjoiMSJ9.oe-EZZOphbiYC8ZtheZWN6rwJRHt_3Vtom2C63LynIeq1DAIa1Pzbid0Ommubm_NrCO5QqwmV0mheAMNOlhW0wzE3erLcG1Q9MUsSYJAS4V513KblgasEd0gBimTGxg7M0m_Ki-sDa4JdVge0VlHpoTahc-0_o2Z2NysdKAI5_E7cSEINhViAZCaTaDz7t5IyxkSXhAJsQ0CHiNeR4hXyB2WwTIHL4P_45PEQLO5wB4.0iS1SyAQg4C8tAXHEIqPyx4k9PBeD9BHRPFCItVvvXc&dib_tag=se&keywords=GPU&qid=1763012164&sr=8-41
"Sapphire Nitro+ Radeon RX 580 4GB GDDR5 Graphics Card (Gaming GPU, 256-bit)",No Rating Available,"29,999","14,999",50 %,https://www.amazon.in/Sapphire-Radeon-Graphics-Gaming-256-bit/dp/B0FWKDQ9DC/ref=sr_1_42?dib=eyJ2IjoiMSJ9.oe-EZZOphbiYC8ZtheZWN6rwJRHt_3Vtom2C63LynIeq1DAIa1Pzbid0Ommubm_NrCO5QqwmV0mheAMNOlhW0wzE3erLcG1Q9MUsSYJAS4V513KblgasEd0gBimTGxg7M0m_Ki-sDa4JdVge0VlHpoTahc-0_o2Z2NysdKAI5_E7cSEINhViAZCaTaDz7t5IyxkSXhAJsQ0CHiNeR4hXyB2WwTIHL4P_45PEQLO5wB4.0iS1SyAQg4C8tAXHEIqPyx4k9PBeD9BHRPFCItVvvXc&dib_tag=se&keywords=GPU&qid=1763012164&sr=8-42
"MSI Geforce RTX 5060 8G Ventus 2X OC Graphic Card - NVIDIA Geforce RTX 5060 GPU, 8GB GDDR7 128-Bit Memory, 28 Gbps, PCI_e Gen 5 X16 Interface, Upto 2527 Mhz, TORX Fan 5.0",4.7 out of 5 stars,"49,995","34,700",31 %,https://www.amazon.in/MSI-Geforce-5060-Ventus-Graphic/dp/B0972BP9YR/ref=sr_1_43?dib=eyJ2IjoiMSJ9.oe-EZZOphbiYC8ZtheZWN6rwJRHt_3Vtom2C63LynIeq1DAIa1Pzbid0Ommubm_NrCO5QqwmV0mheAMNOlhW0wzE3erLcG1Q9MUsSYJAS4V513KblgasEd0gBimTGxg7M0m_Ki-sDa4JdVge0VlHpoTahc-0_o2Z2NysdKAI5_E7cSEINhViAZCaTaDz7t5IyxkSXhAJsQ0CHiNeR4hXyB2WwTIHL4P_45PEQLO5wB4.0iS1SyAQg4C8tAXHEIqPyx4k9PBeD9BHRPFCItVvvXc&dib_tag=se&keywords=GPU&qid=1763012164&sr=8-43
GIGABYTE GeForce GT 710 2GB ddr3_sdram pci_e Memory Graphics Card (GV-N710D3-2GL),4.2 out of 5 stars,"9,200","3,390
.",63 %,https://www.amazon.in/GIGABYTE-GeForce-ddr3_sdram-Graphics-GV-N710D3-2GL/dp/B01IEO05NU/ref=sr_1_44?dib=eyJ2IjoiMSJ9.oe-EZZOphbiYC8ZtheZWN6rwJRHt_3Vtom2C63LynIeq1DAIa1Pzbid0Ommubm_NrCO5QqwmV0mheAMNOlhW0wzE3erLcG1Q9MUsSYJAS4V513KblgasEd0gBimTGxg7M0m_Ki-sDa4JdVge0VlHpoTahc-0_o2Z2NysdKAI5_E7cSEINhViAZCaTaDz7t5IyxkSXhAJsQ0CHiNeR4hXyB2WwTIHL4P_45PEQLO5wB4.0iS1SyAQg4C8tAXHEIqPyx4k9PBeD9BHRPFCItVvvXc&dib_tag=se&keywords=GPU&qid=1763012164&sr=8-44
"AISURIX RX 580 Graphics Card, 2048SP, Real 8GB, GDDR5, 256 Bit, Pc Gaming Video Card, 2XDP, HDMI, pci_e_x16 with Freeze Fan Stop for Desktop Computer Gaming Gpu",4.3 out of 5 stars,,"15,533",0 %,https://www.amazon.in/Kelinx-AISURIX-Graphics-Express-Computer/dp/B0CRHMNVZF/ref=sr_1_45?dib=eyJ2IjoiMSJ9.oe-EZZOphbiYC8ZtheZWN6rwJRHt_3Vtom2C63LynIeq1DAIa1Pzbid0Ommubm_NrCO5QqwmV0mheAMNOlhW0wzE3erLcG1Q9MUsSYJAS4V513KblgasEd0gBimTGxg7M0m_Ki-sDa4JdVge0VlHpoTahc-0_o2Z2NysdKAI5_E7cSEINhViAZCaTaDz7t5IyxkSXhAJsQ0CHiNeR4hXyB2WwTIHL4P_45PEQLO5wB4.0iS1SyAQg4C8tAXHEIqPyx4k9PBeD9BHRPFCItVvvXc&dib_tag=se&keywords=GPU&qid=1763012164&sr=8-45
